Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,CumulativePositivePercent,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200730,S12000006,Dumfries & Galloway,0,303,203.546956872229,0.0278518246162331,0,40,26.8708853956738,10576,7104.66209861615
20200730,S12000008,East Ayrshire,1,450,368.822227686255,0.0562289141571911,0,51,41.7998524711089,7553,6190.47619047619
20200730,S12000010,East Lothian,0,280,261.462321411897,0.0425273390036452,0,60,56.0276403025493,6304,5886.63740778784
20200730,S12000011,East Renfrewshire,0,362,378.938553334031,0.0602329450915141,0,52,54.4331623573746,5648,5912.27886527792
20200730,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.00491918482080112,0,0,0,1416,5299.40119760479
20200730,S12000014,Falkirk,0,667,414.568960159115,0.0614123929656569,0,75,46.6157001678165,10194,6336.00596680962
20200730,S12000017,Highland,0,215,91.1673663231989,0.0182172513133367,0,30,12.721027859051,11587,4913.28499342747
20200730,S12000018,Inverclyde,0,369,474.293059125964,0.0588141536499841,0,64,82.2622107969152,5905,7589.97429305913
20200730,S12000019,Midlothian,0,533,576.465498593987,0.080295269659536,0,87,94.0947436729396,6105,6602.85528877352
20200730,S12000020,Moray,0,91,94.969734919641,0.0158426183844011,0,13,13.5671049885201,5653,5899.60342308495
20200730,S12000021,North Ayrshire,0,412,305.77408341992,0.0457218954611031,0,63,46.7567166394538,8599,6381.92073623275
20200730,S12000023,Orkney Islands,0,9,40.4131118096093,0.0087890625,0,1,4.49034575662326,1015,4557.70094297261
20200730,S12000026,Scottish Borders,0,347,300.406891178253,0.0465646806226516,0,39,33.7633105358843,7105,6150.98259890919
20200730,S12000027,Shetland Islands,0,54,235.602094240838,0.0307167235494881,0,5,21.8150087260035,1704,7434.55497382199
20200730,S12000028,South Ayrshire,0,397,352.544179024953,0.0528276779773786,0,57,50.6171743184442,7118,6320.93064559098
20200730,S12000029,South Lanarkshire,0,1367,426.481140610863,0.0597047519217331,0,185,57.7169063738184,21529,6716.68798552397
20200730,S12000030,Stirling,0,230,244.135442097442,0.0409107079331199,0,25,26.536461097548,5392,5723.38392951916
20200730,S12000033,Aberdeen City,4,846,369.965452398653,0.0533081285444234,0,78,34.1102899374645,15024,6570.166615647
20200730,S12000034,Aberdeenshire,2,502,192.182535124995,0.0318811126635336,0,58,22.2043566479078,15244,5835.91746104667
20200730,S12000035,Argyll & Bute,0,166,193.315476883661,0.0307521304186736,0,35,40.7592872947479,5232,6092.93117503202
20200730,S12000036,City of Edinburgh,2,1817,346.141390280609,0.0616496454381977,0,263,50.1019183510182,27656,5268.51199207513
20200730,S12000038,Renfrewshire,0,694,387.49302065885,0.0504397121883858,0,94,52.4846454494696,13065,7294.80737018425
20200730,S12000039,West Dunbartonshire,1,429,482.401889126279,0.0610328638497653,0,70,78.7135949623299,6600,7421.56752501968
20200730,S12000040,West Lothian,1,509,277.99016930639,0.0450841452612932,0,67,36.592026215183,10781,5888.03932277444
20200730,S12000041,Angus,0,465,400.172117039587,0.0615323541087733,0,46,39.5869191049914,7092,6103.27022375215
20200730,S12000042,Dundee City,2,979,655.638896330029,0.0887418419144307,0,113,75.6763996785427,10053,6732.52076078221
20200730,S12000045,East Dunbartonshire,4,534,491.531664212077,0.0685934489402698,0,65,59.8306332842415,7251,6674.33726067747
20200730,S12000047,Fife,3,947,253.513585865346,0.0421188400640455,0,127,33.9981260875385,21537,5765.49324053005
20200730,S12000048,Perth & Kinross,3,345,227.048371174729,0.0349367088607595,0,46,30.2731161566305,9530,6271.79993418888
20200730,S12000049,Glasgow City,1,2569,405.768258781905,0.0577666846555136,0,380,60.0202173363659,41903,6618.49254485722
20200730,S12000050,North Lanarkshire,1,1392,407.768696722032,0.0558318626664528,0,168,49.2134633974866,23540,6895.74362129068
20200731,S12000005,Clackmannanshire,0,200,388.048117966628,0.0551724137931034,0,31,60.1474582848273,3425,6645.3240201785
20200731,S12000006,Dumfries & Galloway,1,304,204.218729007121,0.0277169948942378,0,40,26.8708853956738,10664,7163.77804648663
20200731,S12000008,East Ayrshire,0,450,368.822227686255,0.0557828188917813,0,51,41.7998524711089,7617,6242.93090730268
20200731,S12000010,East Lothian,0,280,261.462321411897,0.0421750263593915,0,60,56.0276403025493,6359,5937.99607806518
20200731,S12000011,East Renfrewshire,1,363,379.985344917827,0.0598417408506429,0,52,54.4331623573746,5703,5969.85240238668
20200731,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.00490196078431373,0,0,0,1421,5318.11377245509
20200731,S12000014,Falkirk,0,667,414.568960159115,0.0609466374269006,0,75,46.6157001678165,10277,6387.59400832867
20200731,S12000017,Highland,0,215,91.1673663231989,0.018015753309871,0,30,12.721027859051,11719,4969.25751600729
20200731,S12000018,Inverclyde,0,369,474.293059125964,0.0581835383159886,0,64,82.2622107969152,5973,7677.37789203085
20200731,S12000019,Midlothian,0,533,576.465498593987,0.0799220272904483,0,87,94.0947436729396,6136,6636.38330088687
20200731,S12000020,Moray,0,91,94.969734919641,0.0157276183892153,0,13,13.5671049885201,5695,5943.43560843248
20200731,S12000021,North Ayrshire,0,412,305.77408341992,0.045264776972094,0,63,46.7567166394538,8690,6449.45821582307
20200731,S12000023,Orkney Islands,0,9,40.4131118096093,0.00872093023255814,0,1,4.49034575662326,1023,4593.62370902559
20200731,S12000026,Scottish Borders,0,347,300.406891178253,0.04621736814065,0,39,33.7633105358843,7161,6199.46324993507
20200731,S12000027,Shetland Islands,0,54,235.602094240838,0.0301675977653631,0,5,21.8150087260035,1736,7574.17102966841
20200731,S12000028,South Ayrshire,0,397,352.544179024953,0.0522987748649717,0,57,50.6171743184442,7194,6388.4202113489
20200731,S12000029,South Lanarkshire,0,1367,426.481140610863,0.059249306518724,0,185,57.7169063738184,21705,6771.59704239853
20200731,S12000030,Stirling,0,230,244.135442097442,0.0405643738977072,0,25,26.536461097548,5440,5774.33393482645
20200731,S12000033,Aberdeen City,7,853,373.026632264836,0.0531067114929648,0,78,34.1102899374645,15209,6651.06922639612
20200731,S12000034,Aberdeenshire,5,507,194.096703801539,0.0318867924528302,0,58,22.2043566479078,15393,5892.95968760767
20200731,S12000035,Argyll & Bute,0,166,193.315476883661,0.0303917978762358,0,35,40.7592872947479,5296,6167.46244322814
20200731,S12000036,City of Edinburgh,0,1817,346.141390280609,0.0611331673507839,0,263,50.1019183510182,27905,5315.94688815652
20200731,S12000038,Renfrewshire,0,694,387.49302065885,0.0500540930400288,0,94,52.4846454494696,13171,7353.99218313791
20200731,S12000039,West Dunbartonshire,2,431,484.650848982346,0.0607213299520992,0,70,78.7135949623299,6667,7496.90768019791
20200731,S12000040,West Lothian,0,509,277.99016930639,0.0447551217796536,0,67,36.592026215183,10864,5933.36974330967
20200731,S12000041,Angus,0,465,400.172117039587,0.0609676150517897,0,46,39.5869191049914,7162,6163.51118760757
20200731,S12000042,Dundee City,0,979,655.638896330029,0.0880395683453237,0,113,75.6763996785427,10141,6791.45459416019
20200731,S12000045,East Dunbartonshire,0,534,491.531664212077,0.0680254777070064,0,65,59.8306332842415,7316,6734.16789396171
20200731,S12000047,Fife,0,947,253.513585865346,0.0417162239548919,0,127,33.9981260875385,21754,5823.5845268371
20200731,S12000048,Perth & Kinross,0,345,227.048371174729,0.034576067348166,0,46,30.2731161566305,9633,6339.5853899309
20200731,S12000049,Glasgow City,3,2572,406.242102602982,0.0573211499888567,0,380,60.0202173363659,42298,6680.8819812989605
20200731,S12000050,North Lanarkshire,1,1393,408.06163400416,0.0554913755328048,0,168,49.2134633974866,23710,6945.54295925242
20200801,S12000005,Clackmannanshire,0,200,388.048117966628,0.0550206327372765,0,31,60.1474582848273,3435,6664.72642607683
20200801,S12000006,Dumfries & Galloway,0,304,204.218729007121,0.0274938952699647,0,40,26.8708853956738,10753,7223.56576649201
20200801,S12000008,East Ayrshire,0,450,368.822227686255,0.055528134254689,0,51,41.7998524711089,7654,6273.25629046799
20200801,S12000010,East Lothian,0,280,261.462321411897,0.0419979001049948,0,60,56.0276403025493,6387,5964.14231020637
20200801,S12000011,East Renfrewshire,1,364,381.032136501623,0.0596330275229358,0,52,54.4331623573746,5740,6008.58369098712
20200801,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.00486448922863099,0,0,0,1432,5359.28143712575
20200801,S12000014,Falkirk,0,667,414.568960159115,0.0606804949053857,0,75,46.6157001678165,10325,6417.42805643607
20200801,S12000017,Highland,0,215,91.1673663231989,0.0178853672739373,0,30,12.721027859051,11806,5006.14849679854
20200801,S12000018,Inverclyde,0,369,474.293059125964,0.057991513437058,0,64,82.2622107969152,5994,7704.37017994859
20200801,S12000019,Midlothian,0,533,576.465498593987,0.0796235434717658,0,87,94.0947436729396,6161,6663.42202033312
20200801,S12000020,Moray,1,92,96.0133583802964,0.015793991416309,0,13,13.5671049885201,5733,5983.09329993738
20200801,S12000021,North Ayrshire,0,412,305.77408341992,0.0450125641866055,0,63,46.7567166394538,8741,6487.30889119786
20200801,S12000023,Orkney Islands,0,9,40.4131118096093,0.00871248789932236,0,1,4.49034575662326,1024,4598.11405478222
20200801,S12000026,Scottish Borders,0,347,300.406891178253,0.0459968186638388,0,39,33.7633105358843,7197,6230.62938273742
20200801,S12000027,Shetland Islands,0,54,235.602094240838,0.03008356545961,0,5,21.8150087260035,1741,7595.98603839442
20200801,S12000028,South Ayrshire,0,397,352.544179024953,0.0520041917736442,0,57,50.6171743184442,7237,6426.60509723826
20200801,S12000029,South Lanarkshire,0,1367,426.481140610863,0.058968164955569,0,185,57.7169063738184,21815,6805.91520294512
20200801,S12000030,Stirling,0,230,244.135442097442,0.0403721256801826,0,25,26.536461097548,5467,5802.9933128118
20200801,S12000033,Aberdeen City,7,860,376.087812131018,0.0527672107006995,0,78,34.1102899374645,15438,6751.21353916124
20200801,S12000034,Aberdeenshire,4,511,195.628038742774,0.0318757407522924,0,58,22.2043566479078,15520,5941.57957199188
20200801,S12000035,Argyll & Bute,0,166,193.315476883661,0.0302643573381951,0,35,40.7592872947479,5319,6194.24711773611
20200801,S12000036,City of Edinburgh,2,1819,346.522393461985,0.0608849912973624,0,263,50.1019183510182,28057,5344.90312994114
20200801,S12000038,Renfrewshire,2,696,388.609715242881,0.0499032049903205,0,94,52.4846454494696,13251,7398.65996649916
20200801,S12000039,West Dunbartonshire,0,431,484.650848982346,0.0603134620766863,0,70,78.7135949623299,6715,7550.88271674351
20200801,S12000040,West Lothian,0,509,277.99016930639,0.0445319335083115,0,67,36.592026215183,10921,5964.50027307482
20200801,S12000041,Angus,0,465,400.172117039587,0.0606495369766532,0,46,39.5869191049914,7202,6197.93459552496
20200801,S12000042,Dundee City,1,980,656.308598982052,0.0877035976373725,0,113,75.6763996785427,10194,6826.94883471738
20200801,S12000045,East Dunbartonshire,0,534,491.531664212077,0.067543637743486,0,65,59.8306332842415,7372,6785.71428571429
20200801,S12000047,Fife,0,947,253.513585865346,0.0415296232951805,0,127,33.9981260875385,21856,5850.89010841922
20200801,S12000048,Perth & Kinross,0,345,227.048371174729,0.0344173982442139,0,46,30.2731161566305,9679,6369.85850608753
20200801,S12000049,Glasgow City,4,2576,406.873894364417,0.057037840710316,0,380,60.0202173363659,42587,6726.52893606267
20200801,S12000050,North Lanarkshire,0,1393,408.06163400416,0.055269004919854,0,168,49.2134633974866,23811,6975.12962474734
20200802,S12000005,Clackmannanshire,0,200,388.048117966628,0.0547945205479452,0,31,60.1474582848273,3450,6693.83003492433
20200802,S12000006,Dumfries & Galloway,0,304,204.218729007121,0.0272743585142652,0,40,26.8708853956738,10842,7283.35348649738
20200802,S12000008,East Ayrshire,0,450,368.822227686255,0.05526218838266,0,51,41.7998524711089,7693,6305.22088353414
20200802,S12000010,East Lothian,0,280,261.462321411897,0.0418097655666716,0,60,56.0276403025493,6417,5992.15613035764
20200802,S12000011,East Renfrewshire,0,364,381.032136501623,0.0592255125284738,0,52,54.4331623573746,5782,6052.54893750654
20200802,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.00483759502418798,0,0,0,1440,5389.22155688623
20200802,S12000014,Falkirk,0,667,414.568960159115,0.0603456075273681,0,75,46.6157001678165,10386,6455.34215923923
20200802,S12000017,Highland,0,215,91.1673663231989,0.0177818211893144,0,30,12.721027859051,11876,5035.83089513633
20200802,S12000018,Inverclyde,0,369,474.293059125964,0.05765625,0,64,82.2622107969152,6031,7751.92802056555
20200802,S12000019,Midlothian,0,533,576.465498593987,0.0792800832961476,0,87,94.0947436729396,6190,6694.78693489076
20200802,S12000020,Moray,0,92,96.0133583802964,0.0156836004091374,0,13,13.5671049885201,5774,6025.88186182425
20200802,S12000021,North Ayrshire,0,412,305.77408341992,0.0446612466124661,0,63,46.7567166394538,8813,6540.74513878581
20200802,S12000023,Orkney Islands,0,9,40.4131118096093,0.00869565217391304,0,1,4.49034575662326,1026,4607.09474629546
20200802,S12000026,Scottish Borders,0,347,300.406891178253,0.045778364116095,0,39,33.7633105358843,7233,6261.79551553978
20200802,S12000027,Shetland Islands,0,54,235.602094240838,0.0296377607025247,0,5,21.8150087260035,1768,7713.78708551483
20200802,S12000028,South Ayrshire,0,397,352.544179024953,0.0516994400312541,0,57,50.6171743184442,7282,6466.56602433176
20200802,S12000029,South Lanarkshire,0,1367,426.481140610863,0.0586745643402867,0,185,57.7169063738184,21931,6842.1052631579
20200802,S12000030,Stirling,0,230,244.135442097442,0.0400208804593701,0,25,26.536461097548,5517,5856.0662350069
20200802,S12000033,Aberdeen City,7,867,379.148991997201,0.0520908435472242,0,78,34.1102899374645,15777,6899.46210696637
20200802,S12000034,Aberdeenshire,3,514,196.7765399487,0.0317029544192932,0,58,22.2043566479078,15699,6010.10681061215
20200802,S12000035,Argyll & Bute,0,166,193.315476883661,0.0301051867972434,0,35,40.7592872947479,5348,6228.01909863748
20200802,S12000036,City of Edinburgh,3,1822,347.09389823405,0.0605657680417512,0,263,50.1019183510182,28261,5383.76545444154
20200802,S12000038,Renfrewshire,1,697,389.168062534897,0.0497217862747896,0,94,52.4846454494696,13321,7437.74427694026
20200802,S12000039,West Dunbartonshire,0,431,484.650848982346,0.0600696864111498,0,70,78.7135949623299,6744,7583.49263465647
20200802,S12000040,West Lothian,1,510,278.536318951393,0.0443980151475581,0,67,36.592026215183,10977,5995.08465319498
20200802,S12000041,Angus,0,465,400.172117039587,0.0604053000779423,0,46,39.5869191049914,7233,6224.61273666093
20200802,S12000042,Dundee City,0,980,656.308598982052,0.0871575951618641,0,113,75.6763996785427,10264,6873.82802035896
20200802,S12000045,East Dunbartonshire,4,538,495.213549337261,0.0676559356136821,0,65,59.8306332842415,7414,6824.37407952872
20200802,S12000047,Fife,0,947,253.513585865346,0.0413104170301867,0,127,33.9981260875385,21977,5883.28202382546
20200802,S12000048,Perth & Kinross,0,345,227.048371174729,0.0342499751811774,0,46,30.2731161566305,9728,6402.10595590655
20200802,S12000049,Glasgow City,0,2576,406.873894364417,0.0566876457902381,0,380,60.0202173363659,42866,6770.5964114228
20200802,S12000050,North Lanarkshire,0,1393,408.06163400416,0.0549875656258635,0,168,49.2134633974866,23940,7012.91853414184
20200803,S12000005,Clackmannanshire,0,200,388.048117966628,0.0544069640914037,0,31,60.1474582848273,3476,6744.27629025999
20200803,S12000006,Dumfries & Galloway,0,304,204.218729007121,0.0269982238010657,0,40,26.8708853956738,10956,7359.93550987505
20200803,S12000008,East Ayrshire,0,450,368.822227686255,0.0547845142439737,0,51,41.7998524711089,7764,6363.41283501352
20200803,S12000010,East Lothian,1,281,262.396115416939,0.0414332055440873,0,60,56.0276403025493,6501,6070.59482678121
20200803,S12000011,East Renfrewshire,3,367,384.17251125301,0.059079201545396,0,52,54.4331623573746,5845,6118.49680728567
20200803,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.0047978067169294,0,0,0,1452,5434.13173652695
20200803,S12000014,Falkirk,1,668,415.190502828019,0.0597816359405763,0,75,46.6157001678165,10506,6529.92727950774
20200803,S12000017,Highland,0,215,91.1673663231989,0.0176157312576813,0,30,12.721027859051,11990,5084.17080100072
20200803,S12000018,Inverclyde,0,369,474.293059125964,0.0568391866913124,0,64,82.2622107969152,6123,7870.17994858612
20200803,S12000019,Midlothian,0,533,576.465498593987,0.078544061302682,0,87,94.0947436729396,6253,6762.92450789531
20200803,S12000020,Moray,0,92,96.0133583802964,0.0155091031692515,0,13,13.5671049885201,5840,6094.76101022751
20200803,S12000021,North Ayrshire,0,412,305.77408341992,0.0442012659585881,0,63,46.7567166394538,8909,6611.99346890307
20200803,S12000023,Orkney Islands,0,9,40.4131118096093,0.00853889943074004,0,1,4.49034575662326,1045,4692.41131567131
20200803,S12000026,Scottish Borders,0,347,300.406891178253,0.0453416960669019,0,39,33.7633105358843,7306,6324.99350705567
20200803,S12000027,Shetland Islands,0,54,235.602094240838,0.0293318848451928,0,5,21.8150087260035,1787,7796.68411867365
20200803,S12000028,South Ayrshire,1,398,353.432199627031,0.0513614659956123,0,57,50.6171743184442,7351,6527.83944587514
20200803,S12000029,South Lanarkshire,3,1370,427.417090443952,0.0583127607048608,0,185,57.7169063738184,22124,6902.31803575328
20200803,S12000030,Stirling,0,230,244.135442097442,0.0395189003436426,0,25,26.536461097548,5590,5933.55270141174
20200803,S12000033,Aberdeen City,29,896,391.831022871387,0.0517978957104868,0,78,34.1102899374645,16402,7172.78173787554
20200803,S12000034,Aberdeenshire,3,517,197.925041154627,0.031238670694864,0,58,22.2043566479078,16033,6137.97327820528
20200803,S12000035,Argyll & Bute,1,167,194.480027949226,0.0299283154121864,0,35,40.7592872947479,5413,6303.71491789915
20200803,S12000036,City of Edinburgh,0,1822,347.09389823405,0.059827937216786,0,263,50.1019183510182,28632,5454.4415445869
20200803,S12000038,Renfrewshire,7,704,393.076493579006,0.0496263922176794,0,94,52.4846454494696,13482,7527.63819095477
20200803,S12000039,West Dunbartonshire,0,431,484.650848982346,0.059358215121884,0,70,78.7135949623299,6830,7680.19790846733
20200803,S12000040,West Lothian,1,511,279.082468596395,0.044055522027761,0,67,36.592026215183,11088,6055.70726379028
20200803,S12000041,Angus,0,465,400.172117039587,0.0597225789879271,0,46,39.5869191049914,7321,6300.34423407917
20200803,S12000042,Dundee City,1,981,656.978301634074,0.0863784450118869,0,113,75.6763996785427,10376,6948.83471738548
20200803,S12000045,East Dunbartonshire,1,539,496.134020618557,0.0672153635116598,0,65,59.8306332842415,7480,6885.12518409426
20200803,S12000047,Fife,1,948,253.781287645563,0.0409591704471808,0,127,33.9981260875385,22197,5942.17641547316
20200803,S12000048,Perth & Kinross,1,346,227.706482395525,0.0340718857705564,0,46,30.2731161566305,9809,6455.41296479105
20200803,S12000049,Glasgow City,5,2581,407.663634066212,0.0562677131022455,0,380,60.0202173363659,43289,6837.40839019459
20200803,S12000050,North Lanarkshire,0,1393,408.06163400416,0.0544310722100656,0,168,49.2134633974866,24199,7088.78929021297
20200804,S12000005,Clackmannanshire,0,200,388.048117966628,0.0538213132400431,0,31,60.1474582848273,3516,6821.88591385332
20200804,S12000006,Dumfries & Galloway,1,305,204.890501142013,0.026663169857505,0,40,26.8708853956738,11134,7479.5109498858
20200804,S12000008,East Ayrshire,0,450,368.822227686255,0.0541320822807651,0,51,41.7998524711089,7863,6444.5537251045
20200804,S12000010,East Lothian,0,281,262.396115416939,0.040980020417092,0,60,56.0276403025493,6576,6140.6293771594
20200804,S12000011,East Renfrewshire,3,370,387.312886004397,0.0588890657329301,0,52,54.4331623573746,5913,6189.67863498377
20200804,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.004739336492891,0,0,0,1470,5501.49700598802
20200804,S12000014,Falkirk,0,668,415.190502828019,0.0592093600425457,0,75,46.6157001678165,10614,6597.05388774939
20200804,S12000017,Highland,0,215,91.1673663231989,0.0173415066946282,0,30,12.721027859051,12183,5166.00941356062
20200804,S12000018,Inverclyde,0,369,474.293059125964,0.05625,0,64,82.2622107969152,6191,7957.58354755784
20200804,S12000019,Midlothian,0,533,576.465498593987,0.0778556821501607,0,87,94.0947436729396,6313,6827.8174345663
20200804,S12000020,Moray,0,92,96.0133583802964,0.0153384461487162,0,13,13.5671049885201,5906,6163.64015863077
20200804,S12000021,North Ayrshire,1,413,306.516253525308,0.043894143904772,0,63,46.7567166394538,8996,6676.56226807184
20200804,S12000023,Orkney Islands,0,9,40.4131118096093,0.00844277673545966,0,1,4.49034575662326,1057,4746.29546475079
20200804,S12000026,Scottish Borders,0,347,300.406891178253,0.0450766432839699,0,39,33.7633105358843,7351,6363.95117305861
20200804,S12000027,Shetland Islands,0,54,235.602094240838,0.0288,0,5,21.8150087260035,1821,7945.02617801047
20200804,S12000028,South Ayrshire,0,398,353.432199627031,0.0508821273331629,0,57,50.6171743184442,7424,6592.66494982684
20200804,S12000029,South Lanarkshire,0,1370,427.417090443952,0.0576987870619946,0,185,57.7169063738184,22374,6980.31385517736
20200804,S12000030,Stirling,1,231,245.196900541344,0.0391658189216684,0,25,26.536461097548,5667,6015.28500159219
20200804,S12000033,Aberdeen City,21,917,401.014562469935,0.0506517896597437,0,78,34.1102899374645,17187,7516.07119429746
20200804,S12000034,Aberdeenshire,9,526,201.370544772405,0.0308233225900967,0,58,22.2043566479078,16539,6331.68714827151
20200804,S12000035,Argyll & Bute,1,168,195.64457901479,0.0291211648465939,0,35,40.7592872947479,5601,6522.65051822522
20200804,S12000036,City of Edinburgh,2,1824,347.474901415427,0.0591420511656561,0,263,50.1019183510182,29017,5527.78465700189
20200804,S12000038,Renfrewshire,0,704,393.076493579006,0.0490968686798243,0,94,52.4846454494696,13635,7613.06532663317
20200804,S12000039,West Dunbartonshire,1,432,485.775328910379,0.0589198036006547,0,70,78.7135949623299,6900,7758.91150342966
20200804,S12000040,West Lothian,1,512,279.628618241398,0.043637603341004,0,67,36.592026215183,11221,6128.34516657564
20200804,S12000041,Angus,2,467,401.893287435456,0.0592188688815623,0,46,39.5869191049914,7419,6384.68158347676
20200804,S12000042,Dundee City,1,982,657.648004286097,0.0855997210599721,0,113,75.6763996785427,10490,7025.18081971605
20200804,S12000045,East Dunbartonshire,1,540,497.054491899853,0.0664370078740158,0,65,59.8306332842415,7588,6984.53608247423
20200804,S12000047,Fife,2,950,254.316691205997,0.0405878834486884,0,127,33.9981260875385,22456,6011.51117654932
20200804,S12000048,Perth & Kinross,0,346,227.706482395525,0.0336674126690669,0,46,30.2731161566305,9931,6535.7025337282
20200804,S12000049,Glasgow City,10,2591,409.2431134698,0.0558104469574583,0,380,60.0202173363659,43834,6923.49001769017
20200804,S12000050,North Lanarkshire,1,1394,408.354571286288,0.0540205386552994,0,168,49.2134633974866,24411,7150.89199402408
20200805,S12000005,Clackmannanshire,0,200,388.048117966628,0.0533617929562433,0,31,60.1474582848273,3548,6883.97361272798
20200805,S12000006,Dumfries & Galloway,0,305,204.890501142013,0.0263635577837324,0,40,26.8708853956738,11264,7566.84132742174
20200805,S12000008,East Ayrshire,0,450,368.822227686255,0.0536161086619802,0,51,41.7998524711089,7943,6510.12212113761
20200805,S12000010,East Lothian,0,281,262.396115416939,0.0405191059841384,0,60,56.0276403025493,6654,6213.46530955271
20200805,S12000011,East Renfrewshire,1,371,388.359677588192,0.0578873459198003,0,52,54.4331623573746,6038,6320.52758295823
20200805,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.00468227424749164,0,0,0,1488,5568.8622754491
20200805,S12000014,Falkirk,1,669,415.812045496923,0.0586070959264126,0,75,46.6157001678165,10746,6679.09752004475
20200805,S12000017,Highland,0,215,91.1673663231989,0.0170634920634921,0,30,12.721027859051,12385,5251.66433447823
20200805,S12000018,Inverclyde,0,369,474.293059125964,0.0556645044501433,0,64,82.2622107969152,6260,8046.27249357326
20200805,S12000019,Midlothian,1,534,577.547047371836,0.0774137431139461,0,87,94.0947436729396,6364,6882.97642223664
20200805,S12000020,Moray,0,92,96.0133583802964,0.0152091254752852,0,13,13.5671049885201,5957,6216.86495512419
20200805,S12000021,North Ayrshire,0,413,306.516253525308,0.0434782608695652,0,63,46.7567166394538,9086,6743.35757755678
20200805,S12000023,Orkney Islands,0,9,40.4131118096093,0.00824175824175824,0,1,4.49034575662326,1083,4863.04445442299
20200805,S12000026,Scottish Borders,0,347,300.406891178253,0.0444814767337521,0,39,33.7633105358843,7454,6453.12094190979
20200805,S12000027,Shetland Islands,0,54,235.602094240838,0.0283018867924528,0,5,21.8150087260035,1854,8089.00523560209
20200805,S12000028,South Ayrshire,0,398,353.432199627031,0.0503224174990517,0,57,50.6171743184442,7511,6669.92274220762
20200805,S12000029,South Lanarkshire,0,1370,427.417090443952,0.0570976077352671,0,185,57.7169063738184,22624,7058.30967460144
20200805,S12000030,Stirling,0,231,245.196900541344,0.038628762541806,0,25,26.536461097548,5749,6102.32459399215
20200805,S12000033,Aberdeen City,32,949,415.008527572484,0.0497561998636816,0,78,34.1102899374645,18124,7925.83198495649
20200805,S12000034,Aberdeenshire,13,539,206.347383331419,0.0306755449319902,0,58,22.2043566479078,17032,6520.42417977872
20200805,S12000035,Argyll & Bute,0,168,195.64457901479,0.0286983259309874,0,35,40.7592872947479,5686,6621.63735879818
20200805,S12000036,City of Edinburgh,0,1824,347.474901415427,0.0584259585508825,0,263,50.1019183510182,29395,5599.79425828206
20200805,S12000038,Renfrewshire,0,704,393.076493579006,0.0485651214128035,0,94,52.4846454494696,13792,7700.72585147962
20200805,S12000039,West Dunbartonshire,2,434,488.024288766445,0.0585300067430883,0,70,78.7135949623299,6981,7849.99437760036
20200805,S12000040,West Lothian,0,512,279.628618241398,0.0430940156552479,0,67,36.592026215183,11369,6209.17531403605
20200805,S12000041,Angus,0,467,401.893287435456,0.0585359739283028,0,46,39.5869191049914,7511,6463.85542168675
20200805,S12000042,Dundee City,0,982,657.648004286097,0.0847062882774088,0,113,75.6763996785427,10611,7106.21484061077
20200805,S12000045,East Dunbartonshire,1,541,497.974963181149,0.065863160457755,0,65,59.8306332842415,7673,7062.77614138439
20200805,S12000047,Fife,3,953,255.119796546647,0.0402177582714382,0,127,33.9981260875385,22743,6088.34158747156
20200805,S12000048,Perth & Kinross,0,346,227.706482395525,0.0333076626877166,0,46,30.2731161566305,10042,6608.75287923659
20200805,S12000049,Glasgow City,8,2599,410.506696992671,0.0550309138646566,0,380,60.0202173363659,44629,7049.05863027546
20200805,S12000050,North Lanarkshire,2,1396,408.94044585054303,0.053560466543892,0,168,49.2134633974866,24668,7226.17687553095
20200806,S12000005,Clackmannanshire,0,200,388.048117966628,0.0530785562632696,0,31,60.1474582848273,3568,6922.77842452464
20200806,S12000006,Dumfries & Galloway,0,305,204.890501142013,0.0261892495277348,0,40,26.8708853956738,11341,7618.56778180841
20200806,S12000008,East Ayrshire,2,452,370.461437587083,0.0533900307110796,0,51,41.7998524711089,8014,6568.314072617
20200806,S12000010,East Lothian,0,281,262.396115416939,0.0401084784470454,0,60,56.0276403025493,6725,6279.76468391073
20200806,S12000011,East Renfrewshire,2,373,390.453260755784,0.0574199507389163,0,52,54.4331623573746,6123,6409.50486758086
20200806,S12000013,Na h-Eileanan Siar,0,7,26.1976047904192,0.00460829493087558,0,0,0,1512,5658.68263473054
20200806,S12000014,Falkirk,1,670,416.433588165828,0.0581395348837209,0,75,46.6157001678165,10854,6746.22412828641
20200806,S12000017,Highland,0,215,91.1673663231989,0.0167955628466526,0,30,12.721027859051,12586,5336.89522113387
20200806,S12000018,Inverclyde,0,369,474.293059125964,0.0552312528064661,0,64,82.2622107969152,6312,8113.11053984576
20200806,S12000019,Midlothian,0,534,577.547047371836,0.0766690595836324,0,87,94.0947436729396,6431,6955.44019035258
20200806,S12000020,Moray,0,92,96.0133583802964,0.0150992942721155,0,13,13.5671049885201,6001,6262.78438739303
