Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF
20201031,S92000003,Scotland,745,65870,1205.681548,142.9355884,24,2942,53.85023704,3228,901624,16503.28556,8473,857,10.1144813,7.1852952,3877,4596,102,"",8,""
20201101,S08000015,NHS Ayrshire & Arran,99,4587,1241.877843,171.3775179,3,218,59.02100931,262,57967,15693.90297,779,106,13.6071887,7.9169070999999995,320,459,,:,,:
20201101,S08000016,NHS Borders,3,737,638.0399965,51.94355467,0,41,35.49476236,61,17289,14967.53528,122,3,2.4590164000000003,3.3550325,49,73,,:,,:
20201101,S08000017,NHS Dumfries & Galloway,6,901,605.2666935,63.14658068,0,56,37.61923955,111,24012,16130.5925,223,7,3.1390135,3.2585306000000003,153,70,,:,,:
20201101,S08000019,NHS Forth Valley,27,2834,924.2108009,95.55178711,3,147,47.93895121,214,50492,16466.21445,655,29,4.4274809,4.7578829,404,251,,:,,:
20201101,S08000020,NHS Grampian,19,3430,585.6240396,32.78128735,0,163,27.82994707,275,92225,15746.11576,496,28,5.6451613,2.579431,286,210,,:,,:
20201101,S08000022,NHS Highland,9,1115,346.5962076,34.19334784,2,74,23.00279764,101,44635,13874.72801,209,10,4.784689,2.2731507,106,103,,:,,:
20201101,S08000024,NHS Lothian,106,10080,1110.645893,102.0295732,3,536,59.05815465,441,140561,15487.45014,1118,124,11.0912343,5.6995670999999994,509,609,,:,,:
20201101,S08000025,NHS Orkney,0,33,148.18141,8.980691513,0,1,4.490345757,5,2258,10139.20072,9,0,0,0.7407407,7,2,,:,,:
20201101,S08000026,NHS Shetland,0,68,296.6841187,8.72600349,0,5,21.81500873,14,3672,16020.94241,25,0,0,0.4338395,25,0,,:,,:
20201101,S08000028,NHS Western Isles,0,69,258.2335329,3.74251497,0,1,3.74251497,10,3056,11437.12575,21,0,0,0.1808318,19,2,,:,,:
20201101,S08000029,NHS Fife,36,2537,679.1594164,77.63351626,0,134,35.87203855,190,55070,14742.33704,377,41,10.8753316,4.7089412,181,196,,:,,:
20201101,S08000030,NHS Tayside,41,4227,1012.527846,96.2943445,1,228,54.61470285,276,69261,16590.65322,561,44,7.8431372999999995,4.8614854,278,283,,:,,:
20201101,S08000031,NHS Greater Glasgow & Clyde,401,22682,1917.134357,252.0454392,15,910,76.91527487,1111,222376,18795.72655,2826,475,16.8082095,10.1534096,875,1951,,:,,:
20201101,S08000032,NHS Lanarkshire,227,13544,2046.230548,280.5559752,7,462,69.7990633,590,122411,18493.88125,1369,259,18.9189189,11.5321252,309,1060,,:,,:
20201101,S92000003,Scotland,974,66844,1223.5096,143.5762268,34,2976,54.47257152,3661,905285,16570.29634,8813,1126,12.7765801,7.2458494,3521,5292,93,"",12,""
20201102,S08000015,NHS Ayrshire & Arran,87,4674,1265.432099,167.3164392,2,220,59.56248646,493,58460,15827.37708,1420,94,6.619718300000001,7.6249004,488,932,,:,,:
20201102,S08000016,NHS Borders,8,745,644.9658038,53.67500649,0,41,35.49476236,113,17402,15065.36231,368,10,2.7173913,3.5131123,128,240,,:,,:
20201102,S08000017,NHS Dumfries & Galloway,19,920,618.0303641,61.80303641,0,56,37.61923955,148,24160,16230.01478,465,25,5.3763441,3.2618826,229,236,,:,,:
20201102,S08000019,NHS Forth Valley,48,2882,939.864336,90.98617271,1,148,48.26506653,384,50876,16591.44273,1548,56,3.6175711,4.532967,596,952,,:,,:
20201102,S08000020,NHS Grampian,49,3479,593.9900973,36.53747652,0,163,27.82994707,490,92715,15829.77634,1690,58,3.4319527,2.795889,576,1114,,:,,:
20201102,S08000022,NHS Highland,14,1129,350.9480883,31.39571029,0,74,23.00279764,285,44920,13963.31986,1001,19,1.8981019,2.1062271,349,652,,:,,:
20201102,S08000024,NHS Lothian,157,10237,1127.944644,102.9110381,1,537,59.16833778,1047,141608,15602.81187,3092,180,5.8214748,5.862069,1068,2024,,:,,:
20201102,S08000025,NHS Orkney,0,33,148.18141,4.490345757,0,1,4.490345757,20,2278,10229.00763,95,0,0,0.3571429,28,67,,:,,:
20201102,S08000026,NHS Shetland,1,69,301.0471204,13.08900524,0,5,21.81500873,23,3695,16121.29145,169,1,0.591716,0.6355932,24,145,,:,,:
20201102,S08000028,NHS Western Isles,0,69,258.2335329,0,0,1,3.74251497,32,3088,11556.88623,112,0,0,0,51,61,,:,,:
20201102,S08000029,NHS Fife,85,2622,701.9140677,91.28630705,0,134,35.87203855,355,55425,14837.37117,1126,93,8.259325,5.539401,290,836,,:,,:
20201102,S08000030,NHS Tayside,81,4308,1031.930438,94.85711548,2,230,55.09377919,602,69863,16734.8552,1554,88,5.6628057,4.6776233000000005,536,1018,,:,,:
20201102,S08000031,NHS Greater Glasgow & Clyde,607,23289,1968.439381,258.5536547,15,925,78.18310907,2178,224554,18979.81608,6674,681,10.2037758,10.323963899999999,2548,4126,,:,,:
20201102,S08000032,NHS Lanarkshire,322,13866,2094.87838,283.5775797,6,468,70.70554464,1187,123598,18673.21348,3347,363,10.8455333,11.5972905,1164,2183,,:,,:
20201102,S92000003,Scotland,1478,68322,1250.562847,146.0106529,27,3003,54.96677832,7357,912642,16704.95854,22717,1672,7.3601268,7.3337892,8075,14642,106,"",10,""
20201103,S08000015,NHS Ayrshire & Arran,103,4777,1293.318172,161.089452,3,223,60.37470219,489,58949,15959.76825,1836,113,6.1546841,7.302162299999999,549,1287,,:,,:
20201103,S08000016,NHS Borders,16,761,658.8174184,58.00363605,0,41,35.49476236,123,17525,15171.84659,445,17,3.8202247000000003,3.5897436,198,247,,:,,:
20201103,S08000017,NHS Dumfries & Galloway,13,933,626.7634019,60.45949214,0,56,37.61923955,134,24294,16320.03225,667,18,2.6986507,3.425096,251,416,,:,,:
20201103,S08000019,NHS Forth Valley,68,2950,962.0401774,93.92121054,3,151,49.24341247,358,51234,16708.19202,1590,73,4.591195,4.4465341,614,976,,:,,:
20201103,S08000020,NHS Grampian,28,3507,598.7707017,36.19600478,2,165,28.17141882,474,93189,15910.70514,2225,32,1.4382021999999999,2.7273715,719,1506,,:,,:
20201103,S08000022,NHS Highland,20,1149,357.1650606,33.88249922,0,74,23.00279764,284,45204,14051.60087,1386,23,1.6594517,2.2292994,303,1083,,:,,:
20201103,S08000024,NHS Lothian,144,10381,1143.8110139999999,103.0212213,3,540,59.49888715,972,142580,15709.90987,3489,177,5.0730868,5.9513225,1221,2268,,:,,:
20201103,S08000025,NHS Orkney,0,33,148.18141,4.490345757,0,1,4.490345757,8,2286,10264.9304,13,0,0,0.3676471,13,0,,:,,:
20201103,S08000026,NHS Shetland,1,70,305.4101222,13.08900524,0,5,21.81500873,40,3735,16295.81152,128,1,0.78125,0.5825243,58,70,,:,,:
20201103,S08000028,NHS Western Isles,0,69,258.2335329,0,0,1,3.74251497,19,3107,11627.99401,123,0,0,0,21,102,,:,,:
20201103,S08000029,NHS Fife,74,2696,721.7239995,98.51425512,0,134,35.87203855,361,55786,14934.01151,1760,85,4.8295455,5.7855848000000005,291,1469,,:,,:
20201103,S08000030,NHS Tayside,74,4382,1049.656263,98.92926438,0,230,55.09377919,481,70344,16850.07306,1971,81,4.109589000000001,4.8157454,368,1603,,:,,:
20201103,S08000031,NHS Greater Glasgow & Clyde,528,23817,2013.067144,261.7655014,16,941,79.53546555,2121,226675,19159.08784,7253,621,8.5619744,10.3317317,2723,4530,,:,,:
20201103,S08000032,NHS Lanarkshire,323,14189,2143.677293,284.484061,6,474,71.61202599,1061,124659,18833.50959,3785,367,9.6961691,11.4417954,1301,2484,,:,,:
20201103,S92000003,Scotland,1392,69714,1276.041953,147.5481852,33,3036,55.57080885,6925,919567,16831.71343,26744,1613,6.031259299999999,7.3293077,8630,18114,105,"",13,""
20201104,S08000015,NHS Ayrshire & Arran,83,4860,1315.789474,161.089452,2,225,60.91617934,439,59388,16078.62248,1783,93,5.2159282000000005,7.1594299,570,1213,,:,,:
20201104,S08000016,NHS Borders,11,772,668.3404034,61.46653969,0,41,35.49476236,95,17620,15254.09055,323,12,3.7151703,3.7281737,108,215,,:,,:
20201104,S08000017,NHS Dumfries & Galloway,21,954,640.8706167,65.16189708,2,58,38.96278382,183,24477,16442.96655,755,24,3.1788079,3.5870243000000004,223,532,,:,,:
20201104,S08000019,NHS Forth Valley,40,2990,975.08479,90.98617271,1,152,49.56952779,319,51553,16812.2228,1279,48,3.752932,4.3362596,362,917,,:,,:
20201104,S08000020,NHS Grampian,36,3543,604.9171931,37.73262763,1,166,28.34215469,400,93589,15978.99949,1974,42,2.1276596,2.8179659,605,1369,,:,,:
20201104,S08000022,NHS Highland,19,1168,363.0711843,34.50419646,1,75,23.31364625,221,45425,14120.29841,1243,22,1.7699115,2.2671353,261,982,,:,,:
20201104,S08000024,NHS Lothian,156,10537,1160.999581,99.27499504,2,542,59.7192534,917,143497,15810.9478,3556,178,5.0056243,5.7485228,1266,2290,,:,,:
20201104,S08000025,NHS Orkney,0,33,148.18141,0,0,1,4.490345757,16,2302,10336.77593,115,0,0,0,19,96,,:,,:
20201104,S08000026,NHS Shetland,0,70,305.4101222,13.08900524,0,5,21.81500873,29,3764,16422.33857,130,0,0,0.5607477,31,99,,:,,:
20201104,S08000028,NHS Western Isles,0,69,258.2335329,0,0,1,3.74251497,24,3131,11717.81437,147,0,0,0,25,122,,:,,:
20201104,S08000029,NHS Fife,64,2760,738.8569134,101.1912729,0,134,35.87203855,388,56174,15037.8798,1585,68,4.2902208,5.6991295,256,1329,,:,,:
20201104,S08000030,NHS Tayside,65,4447,1065.226244,95.81526816,0,230,55.09377919,462,70806,16960.73969,1966,71,3.6113937,4.5506494,322,1644,,:,,:
20201104,S08000031,NHS Greater Glasgow & Clyde,516,24333,2056.680641,265.569004,5,946,79.95807695,1849,228524,19315.36953,6464,594,9.1893564,10.2853914,2598,3866,,:,,:
20201104,S08000032,NHS Lanarkshire,292,14481,2187.792718,286.7502644,5,479,72.3674271,1014,125673,18986.70494,3428,333,9.714119,11.571722,1094,2334,,:,,:
20201104,S92000003,Scotland,1303,71017,1299.892007,148.1888236,19,3055,55.91858401,6356,925923,16948.05337,25001,1494,5.975761,7.266167900000001,7740,17261,113,"",6,""
20201105,S08000015,NHS Ayrshire & Arran,105,4965,1344.217024,165.6920078,4,229,61.99913364,419,59807,16192.06194,1602,114,7.116104900000001,7.1970518,496,1106,,:,,:
20201105,S08000016,NHS Borders,14,786,680.4605662,67.52662107,1,42,36.36048827,124,17744,15361.44057,468,16,3.4188034,4,136,332,,:,,:
20201105,S08000017,NHS Dumfries & Galloway,21,975,654.9778315,69.86430203,0,58,38.96278382,137,24614,16534.99933,572,22,3.8461538,3.7351959,247,325,,:,,:
20201105,S08000019,NHS Forth Valley,54,3044,992.695017,95.87790243,1,153,49.8956431,326,51879,16918.53639,1192,80,6.7114094,4.6797386,477,715,,:,,:
20201105,S08000020,NHS Grampian,28,3571,609.6977975,34.65938194,0,166,28.34215469,455,94044,16056.68431,1544,38,2.4611399,2.6064108999999998,351,1193,,:,,:
20201105,S08000022,NHS Highland,18,1186,368.6664594,36.36928816,0,75,23.31364625,207,45632,14184.64408,1010,21,2.0792079,2.3668639000000002,279,731,,:,,:
20201105,S08000024,NHS Lothian,136,10673,1175.984486,101.037925,3,545,60.04980277,961,144458,15916.83378,3699,161,4.3525277000000004,5.6888794,1736,1963,,:,,:
20201105,S08000025,NHS Orkney,1,34,152.6717557,4.490345757,0,1,4.490345757,8,2310,10372.6987,13,1,7.692307700000001,0.3676471,13,0,,:,,:
20201105,S08000026,NHS Shetland,0,70,305.4101222,13.08900524,0,5,21.81500873,12,3776,16474.69459,39,0,0,0.5628518,11,28,,:,,:
20201105,S08000028,NHS Western Isles,0,69,258.2335329,0,0,1,3.74251497,12,3143,11762.72455,88,0,0,0,14,74,,:,,:
20201105,S08000029,NHS Fife,65,2825,756.2575291,108.9546245,3,137,36.67514389,374,56548,15138.00027,1259,72,5.7188245,6.1067673000000005,208,1051,,:,,:
20201105,S08000030,NHS Tayside,74,4521,1082.952068,100.3664934,2,232,55.57285553,518,71324,17084.82047,1652,82,4.9636804,4.6857492,466,1186,,:,,:
20201105,S08000031,NHS Greater Glasgow & Clyde,503,24836,2099.195348,274.1902766,15,961,81.22591115,1772,230296,19465.14301,5682,585,10.2956705,10.500559299999999,2030,3652,,:,,:
20201105,S08000032,NHS Lanarkshire,275,14756,2229.339779,285.9948633,8,487,73.57606889,1006,126679,19138.69165,3014,314,10.4180491,11.5646259,1034,1980,,:,,:
20201105,S92000003,Scotland,1294,72311,1323.577325,151.7763989,37,3092,56.59583036,6331,932254,17063.93572,22015,1521,6.9089257,7.3442194,7498,14517,96,"",8,""
20201106,S08000015,NHS Ayrshire & Arran,92,5057,1369.124973,170.023825,4,233,63.08208794,374,60181,16293.31817,1240,102,8.225806500000001,7.2993481,481,759,,:,,:
20201106,S08000016,NHS Borders,6,792,685.6549217,64.92944334,0,42,36.36048827,87,17831,15436.75872,350,8,2.2857143,3.8461538,105,245,,:,,:
20201106,S08000017,NHS Dumfries & Galloway,9,984,661.0237807,65.83366922,1,59,39.63455596,122,24736,16616.95553,474,13,2.742616,3.5051546000000005,180,294,,:,,:
20201106,S08000019,NHS Forth Valley,30,3074,1002.478476,95.2256718,3,156,50.87398904,273,52152,17007.56588,1051,39,3.7107517,4.5797621,529,522,,:,,:
20201106,S08000020,NHS Grampian,39,3610,616.3564965,35.68379717,2,168,28.68362643,411,94455,16126.85675,1189,50,4.2052145,2.7557411,391,798,,:,,:
20201106,S08000022,NHS Highland,16,1202,373.6400373,33.26080199,0,75,23.31364625,236,45868,14258.00435,752,18,2.393617,2.1349274,270,482,,:,,:
20201106,S08000024,NHS Lothian,141,10814,1191.520307,102.800855,4,549,60.49053527,833,145291,16008.61632,2834,169,5.9633028,5.6939874,1387,1447,,:,,:
20201106,S08000025,NHS Orkney,0,34,152.6717557,4.490345757,0,1,4.490345757,8,2318,10408.62146,13,0,0,0.3787879,13,0,,:,,:
20201106,S08000026,NHS Shetland,0,70,305.4101222,8.72600349,0,5,21.81500873,15,3791,16540.13962,23,0,0,0.3773585,17,6,,:,,:
20201106,S08000028,NHS Western Isles,0,69,258.2335329,0,0,1,3.74251497,14,3157,11815.11976,28,0,0,0,23,5,,:,,:
20201106,S08000029,NHS Fife,44,2869,768.0364074,107.3484139,1,138,36.94284567,403,56951,15245.88409,1010,50,4.950495,5.893234700000001,315,695,,:,,:
20201106,S08000030,NHS Tayside,58,4579,1096.845282,101.5641843,0,232,55.57285553,474,71798,17198.36156,1641,68,4.1438147,4.6984572,869,772,,:,,:
20201106,S08000031,NHS Greater Glasgow & Clyde,457,25293,2137.82203,277.5711678,8,969,81.90208939,1659,231955,19605.36547,4914,537,10.9279609,10.5369332,1818,3096,,:,,:
20201106,S08000032,NHS Lanarkshire,249,15005,2266.958755,282.9732588,3,490,74.02930956,961,127640,19283.87974,2430,272,11.193415600000002,11.3386587,746,1684,,:,,:
20201106,S92000003,Scotland,1141,73452,1344.462138,152.4170373,26,3118,57.0717332,5870,938124,17171.37994,18123,1334,7.3608122,7.2919036,7144,10979,95,"",8,""
20201107,S08000015,NHS Ayrshire & Arran,75,5132,1389.430366,174.3556422,1,234,63.35282651,271,60452,16366.68833,779,81,10.397946099999999,7.4478229,392,387,,:,,:
20201107,S08000016,NHS Borders,7,799,691.715003,56.27218423,0,42,36.36048827,50,17881,15480.04502,110,9,8.1818182,3.4309241,47,63,,:,,:
20201107,S08000017,NHS Dumfries & Galloway,8,992,666.3979578,65.16189708,0,59,39.63455596,123,24859,16699.5835,255,8,3.1372549,3.4300791999999998,189,66,,:,,:
20201107,S08000019,NHS Forth Valley,35,3109,1013.892512,98.48682494,2,158,51.52621967,165,52317,17061.3749,517,42,8.1237911,4.685904,266,251,,:,,:
20201107,S08000020,NHS Grampian,20,3630,619.7712139,37.39115588,0,168,28.68362643,286,94741,16175.68721,574,24,4.1811847,2.8064383,245,329,,:,,:
20201107,S08000022,NHS Highland,6,1208,375.505129,31.70655891,0,75,23.31364625,126,45994,14297.17128,245,7,2.8571429,2.0526855999999998,96,149,,:,,:
20201107,S08000024,NHS Lothian,108,10922,1203.420084,104.4536019,5,554,61.04145089,613,145904,16076.15858,1665,131,7.8678679,5.7574667,733,932,,:,,:
20201107,S08000025,NHS Orkney,0,34,152.6717557,4.490345757,0,1,4.490345757,3,2321,10422.0925,6,0,0,0.3787879,6,0,,:,,:
20201107,S08000026,NHS Shetland,0,70,305.4101222,8.72600349,0,5,21.81500873,11,3802,16588.13264,17,0,0,0.37664780000000003,15,2,,:,,:
20201107,S08000028,NHS Western Isles,1,70,261.9760479,3.74251497,0,1,3.74251497,11,3168,11856.28743,21,1,4.7619048,0.1851852,21,0,,:,,:
20201107,S08000029,NHS Fife,53,2922,782.2246018,112.7024495,2,140,37.47824923,249,57200,15312.54183,591,58,9.8138748,6.058640400000001,223,368,,:,,:
20201107,S08000030,NHS Tayside,39,4618,1106.187271,103.4804896,4,236,56.53100822,297,72095,17269.5044,609,41,6.7323481,4.771951,288,321,,:,,:
20201107,S08000031,NHS Greater Glasgow & Clyde,309,25602,2163.939414,280.6984921,12,981,82.91635675,1139,233094,19701.63635,3001,366,12.195934699999999,10.482425200000002,1124,1877,,:,,:
20201107,S08000032,NHS Lanarkshire,183,15188,2294.606436,282.6710984,9,499,75.38903158,582,128222,19371.80843,1345,198,14.7211896,11.2512021,359,986,,:,,:
20201107,S92000003,Scotland,844,74296,1359.910677,154.2291289,35,3153,57.71237164,3926,942050,17243.24126,9826,976,9.9328313,7.3071698000000005,4004,5822,84,"",6,""
20201108,S08000015,NHS Ayrshire & Arran,83,5215,1411.901668,170.023825,5,239,64.70651938,252,60704,16434.91445,668,87,13.023952099999999,7.3327615999999995,275,393,,:,,:
20201108,S08000016,NHS Borders,4,803,695.1779067,57.13791014,0,42,36.36048827,42,17923,15516.40551,86,5,5.8139535,3.5813953,55,31,,:,,:
20201108,S08000017,NHS Dumfries & Galloway,9,1001,672.443907,67.17721349,0,59,39.63455596,84,24943,16756.01236,208,10,4.8076923,3.5335689000000006,148,60,,:,,:
20201108,S08000019,NHS Forth Valley,40,3149,1026.937125,102.726324,5,163,53.15679624,183,52500,17121.054,614,45,7.328990200000001,4.9159286,350,264,,:,,:
20201108,S08000020,NHS Grampian,23,3653,623.698139,38.07409937,1,169,28.8543623,326,95067,16231.34711,591,27,4.5685279,2.7689793000000003,324,267,,:,,:
20201108,S08000022,NHS Highland,9,1217,378.3027666,31.70655891,0,75,23.31364625,105,46099,14329.81038,247,12,4.8582996000000005,2.0734194,125,122,,:,,:
20201108,S08000024,NHS Lothian,100,11022,1214.438397,103.7925031,3,557,61.37200026,519,146423,16133.34362,1296,115,8.8734568,5.659416200000001,534,762,,:,,:
20201108,S08000025,NHS Orkney,0,34,152.6717557,4.490345757,0,1,4.490345757,6,2327,10449.03458,9,0,0,0.3787879,9,0,,:,,:
20201108,S08000026,NHS Shetland,0,70,305.4101222,8.72600349,0,5,21.81500873,10,3812,16631.76265,37,0,0,0.3683241,15,22,,:,,:
20201108,S08000028,NHS Western Isles,0,70,261.9760479,3.74251497,0,1,3.74251497,24,3192,11946.10778,29,0,0,0.1824818,28,1,,:,,:
20201108,S08000029,NHS Fife,47,2969,794.8065855,115.6471691,0,140,37.47824923,225,57425,15372.77473,515,50,9.708737900000001,6.0667856,159,356,,:,,:
20201108,S08000030,NHS Tayside,49,4667,1117.924641,105.396795,0,236,56.53100822,281,72376,17336.81462,852,56,6.57277,4.7535383,558,294,,:,,:
20201108,S08000031,NHS Greater Glasgow & Clyde,319,25921,2190.902022,273.7676652,13,994,84.01514639,958,234052,19782.6087,2472,357,14.4417476,10.2605595,770,1702,,:,,:
20201108,S08000032,NHS Lanarkshire,195,15383,2324.06708,277.8365312,8,507,76.59767336,543,128765,19453.84499,1350,224,16.5925926,11.075458600000001,343,1007,,:,,:
20201108,S92000003,Scotland,878,75174,1375.98155,152.4719492,35,3188,58.35301009,3558,945608,17308.36674,9076,1001,11.0290877,7.1991431,3693,5383,75,"",7,""
20201109,S08000015,NHS Ayrshire & Arran,100,5315,1438.975525,173.5434265,7,246,66.60168941,468,61172,16561.6201,1517,105,6.9215557,7.3740053,540,977,,:,,:
20201109,S08000016,NHS Borders,16,819,709.0295213,64.06371743,0,42,36.36048827,112,18035,15613.36681,361,17,4.7091413,3.9197387,127,234,,:,,:
20201109,S08000017,NHS Dumfries & Galloway,17,1018,683.8640333,65.83366922,1,60,40.30632809,228,25171,16909.17641,577,20,3.4662045000000004,3.2782212,308,269,,:,,:
20201109,S08000019,NHS Forth Valley,49,3198,1042.916775,103.0524393,2,165,53.80902687,410,52910,17254.76128,1513,54,3.5690681,4.9123259,494,1019,,:,,:
20201109,S08000020,NHS Grampian,50,3703,632.2349326,38.24483524,0,169,28.8543623,493,95560,16315.51989,1826,55,3.0120482,2.7007961000000003,851,975,,:,,:
20201109,S08000022,NHS Highland,7,1224,380.4787069,29.53061859,0,75,23.31364625,269,46368,14413.42866,949,7,0.7376185000000001,1.8861454,267,682,,:,,:
20201109,S08000024,NHS Lothian,144,11166,1230.304767,102.3601225,4,561,61.81273276,1018,147441,16245.51004,3265,175,5.3598775000000005,5.5847304,1265,2000,,:,,:
20201109,S08000025,NHS Orkney,0,34,152.6717557,4.490345757,0,1,4.490345757,25,2352,10561.29322,92,0,0,0.38314180000000003,27,65,,:,,:
20201109,S08000026,NHS Shetland,0,70,305.4101222,4.363001745,1,6,26.17801047,30,3842,16762.65271,149,0,0,0.1912046,19,130,,:,,:
20201109,S08000028,NHS Western Isles,2,72,269.4610778,11.22754491,0,1,3.74251497,22,3214,12028.44311,81,2,2.4691358,0.5802708,32,49,,:,,:
20201109,S08000029,NHS Fife,69,3038,813.2780083,111.3639406,2,142,38.01365279,500,57925,15506.62562,1275,73,5.7254902,5.7035647,310,965,,:,,:
20201109,S08000030,NHS Tayside,82,4749,1137.566771,105.6363331,3,239,57.24962273,489,72865,17453.94879,1432,93,6.4944134,4.8602193,590,842,,:,,:
20201109,S08000031,NHS Greater Glasgow & Clyde,526,26447,2235.360741,266.9213605,11,1005,84.94489147,1958,236010,19948.10332,6454,604,9.3585373,10.110375300000001,2638,3816,,:,,:
20201109,S08000032,NHS Lanarkshire,233,15616,2359.268772,264.3903913,7,514,77.65523493,1086,129851,19617.91811,3171,273,8.6092715,10.6948119,1179,1992,,:,,:
20201109,S92000003,Scotland,1295,76469,1399.685172,149.1223253,38,3226,59.04856039,7108,952716,17438.47125,22872,1492,6.5232599,7.0561213,8647,14225,98,"",3,""
20201110,S08000015,NHS Ayrshire & Arran,73,5388,1458.739441,165.4212692,1,247,66.87242798,438,61610,16680.2036,1775,81,4.5633803,7.0803076,482,1293,,:,,:
20201110,S08000016,NHS Borders,11,830,718.5525063,59.73508787,0,42,36.36048827,114,18149,15712.05956,431,12,2.7842227,3.7106622999999996,161,270,,:,,:
20201110,S08000017,NHS Dumfries & Galloway,15,1033,693.9406153,67.17721349,0,60,40.30632809,142,25313,17004.56805,687,17,2.4745269,3.2312925,177,510,,:,,:
20201110,S08000019,NHS Forth Valley,44,3242,1057.265849,95.2256718,0,165,53.80902687,355,53265,17370.53222,1617,51,3.1539889000000003,4.6126172,587,1030,,:,,:
20201110,S08000020,NHS Grampian,56,3759,641.7961414,43.02543964,0,169,28.8543623,475,96035,16396.61943,2171,58,2.6715799,2.9790252,1098,1073,,:,,:
20201110,S08000022,NHS Highland,18,1242,386.073982,28.90892136,0,75,23.31364625,262,46630,14494.871,1262,22,1.7432647,1.9096005999999999,293,969,,:,,:
20201110,S08000024,NHS Lothian,143,11309,1246.060953,102.2499394,6,567,62.47383151,906,148347,16345.33595,3684,157,4.2616721,5.4302715,1356,2328,,:,,:
20201110,S08000025,NHS Orkney,0,34,152.6717557,4.490345757,1,2,8.980691513,5,2357,10583.74495,8,0,0,0.390625,8,0,,:,,:
20201110,S08000026,NHS Shetland,0,70,305.4101222,0,0,6,26.17801047,24,3866,16867.36475,107,0,0,0,23,84,,:,,:
20201110,S08000028,NHS Western Isles,0,72,269.4610778,11.22754491,0,1,3.74251497,19,3233,12099.5509,153,0,0,0.5484461,26,127,,:,,:
20201110,S08000029,NHS Fife,84,3122,835.7649578,114.0409584,2,144,38.54905635,478,58403,15634.58707,1773,86,4.850535799999999,5.7067932,257,1516,,:,,:
20201110,S08000030,NHS Tayside,82,4831,1157.208901,107.5526385,0,239,57.24962273,529,73394,17580.66448,2086,91,4.3624161,4.9033014,477,1609,,:,,:
20201110,S08000031,NHS Greater Glasgow & Clyde,477,26924,2275.677869,262.6107242,15,1020,86.21272567,1817,237827,20101.6803,7110,543,7.6371307999999996,9.9343436,2940,4170,,:,,:
20201110,S08000032,NHS Lanarkshire,287,15903,2402.628796,258.9515032,8,522,78.86387672,1023,130874,19772.47318,3539,324,9.1551286,10.6034907,1237,2302,,:,,:
20201110,S92000003,Scotland,1290,77759,1423.297275,147.2553219,33,3259,59.65259092,6587,959303,17559.03941,26681,1448,5.4270829,6.9359402,9122,17559,98,"",5,""
20201111,S08000015,NHS Ayrshire & Arran,100,5488,1485.813299,170.023825,2,249,67.41390513,411,62021,16791.47715,1789,102,5.7015092,7.171825,604,1185,,:,,:
20201111,S08000016,NHS Borders,8,838,725.4783136,57.13791014,0,42,36.36048827,106,18255,15803.82651,375,10,2.6666667,3.5304906,94,281,,:,,:
20201111,S08000017,NHS Dumfries & Galloway,12,1045,702.001881,61.13126428,0,60,40.30632809,149,25462,17104.6621,647,14,2.1638331,3.0409357000000004,216,431,,:,,:
20201111,S08000019,NHS Forth Valley,63,3305,1077.811114,102.726324,4,169,55.11348813,325,53590,17476.5197,1319,65,4.9279757,4.8063403,462,857,,:,,:
20201111,S08000020,NHS Grampian,56,3815,651.3573502,46.44015708,0,169,28.8543623,440,96475,16471.74321,2235,60,2.6845638000000003,3.0799605,1152,1083,,:,,:
20201111,S08000022,NHS Highland,9,1251,388.8716195,25.80043519,0,75,23.31364625,231,46861,14566.67703,1242,10,0.8051529999999999,1.6996671,310,932,,:,,:
20201111,S08000024,NHS Lothian,137,11446,1261.156041,100.15646,4,571,62.91456401,898,149245,16444.28039,3618,160,4.4223327999999995,5.3237625,1283,2335,,:,,:
20201111,S08000025,NHS Orkney,1,35,157.1621015,8.980691513,0,2,8.980691513,21,2378,10678.04221,126,1,0.7936508,0.7490637,25,101,,:,,:
20201111,S08000026,NHS Shetland,0,70,305.4101222,0,0,6,26.17801047,21,3887,16958.98778,128,0,0,0,24,104,,:,,:
20201111,S08000028,NHS Western Isles,0,72,269.4610778,11.22754491,0,1,3.74251497,15,3248,12155.68862,148,0,0,0.5474453,18,130,,:,,:
20201111,S08000029,NHS Fife,130,3252,870.5661893,131.7092759,0,144,38.54905635,427,58830,15748.89573,1735,132,7.608069200000001,6.3863692,233,1502,,:,,:
20201111,S08000030,NHS Tayside,67,4898,1173.257959,108.0317149,1,240,57.4891609,406,73800,17677.91698,1867,74,3.9635779,4.9807673,386,1481,,:,,:
20201111,S08000031,NHS Greater Glasgow & Clyde,429,27353,2311.937927,255.2572858,12,1032,87.22699304,1844,239671,20257.53939,6430,535,8.3203733,9.780107000000001,2730,3700,,:,,:
20201111,S08000032,NHS Lanarkshire,238,16141,2438.585889,250.7931712,12,534,80.6768394,948,131822,19915.69724,3454,272,7.8749276,10.2551494,1154,2300,,:,,:
